,Datetime,Day Ct,Day Num,Day Trial Ct,Set Ct,Trial Ct,Set Trial Ct,Speculum Type,Spec Ang,Spec Ht,Size,Brand,Material,Material Type,Method,Hand,Opening Distance,Trial Num,mmHg,Filename,Used,Notes,url,Label ID,Ann Ct,Reviews Ct,Open Issues,Skipped,created_at,updated_at,Label Seconds,Created By,Agreement,Benchmark Agreement,Benchmark ID,wd,ht,wd_start,ht_start,wd_rel,ht_rel
40,2022-04-23 15:08:02.976,1,43,10,6,11,1,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.75,4,120,20220423_150803.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Ff361a7d9-851b-d804-cc4c-720af4e37300-20220423_150803.jpg?Expires=1680482401209&KeyName=labelbox-assets-key-3&Signature=bXz7z74ZmpR3RQTd8ydr0RZ-Mzs,cl2clcxj764mj10cdc01wc2af,1,0,0.0,False,2022-04-24T01:09:14.000Z,2022-04-24T01:09:49.000Z,4.042,ryerrabelli@gmail.com,-1.0,-1.0,,81.0,259.0,992.0,2192.0,0.7226027397260274,-0.20465116279069773
41,2022-04-23 15:08:08.160,1,44,10,6,11,1,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.75,5,160,20220423_150808.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F6ddf2ee6-a116-57c9-ec26-bd12a83243a3-20220423_150808.jpg?Expires=1680482401209&KeyName=labelbox-assets-key-3&Signature=zILOucYc8WgMzJudu2esWQ0azXI,cl2cldtem5zwq0zah59tj3qat,1,0,0.0,False,2022-04-24T01:09:49.000Z,2022-04-24T01:10:37.000Z,3.096,ryerrabelli@gmail.com,-1.0,-1.0,,56.0,239.0,1005.0,2191.0,0.8082191780821918,-0.1116279069767443
42,2022-04-23 15:08:14.208,1,45,10,6,11,1,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.75,6,200,20220423_150814.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F7e97bb41-93f4-bd4b-51e7-201caa37937e-20220423_150814.jpg?Expires=1680482401209&KeyName=labelbox-assets-key-3&Signature=5OvtOQ7NsaIq_xUVQuwvyjlueT4,cl2clejbk68750zcc9cs64cf2,1,0,0.0,False,2022-04-24T01:10:53.000Z,2022-04-24T01:12:20.000Z,0.982,ryerrabelli@gmail.com,-1.0,-1.0,,38.0,219.0,1009.0,2188.0,0.8698630136986302,-0.018604651162790642
43,2022-04-23 15:12:06.624,1,46,11,7,12,1,White,5,0,L,STRONG-Black,Nitrile,Glove,Middle,A,3.2,1,0,20220423_151207.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F411abf79-8c89-46d1-3be3-4d95568d6d8b-20220423_151207.jpg?Expires=1680482401209&KeyName=labelbox-assets-key-3&Signature=gSMNnadxwIUH1gJ-7NDfyYX3fSU,cl2clf9v560ch0zdf4a8z3tty,1,0,0.0,False,2022-04-24T01:12:19.000Z,2022-04-24T01:12:48.000Z,2.659,ryerrabelli@gmail.com,-1.0,-1.0,,265.0,265.0,894.0,2264.0,0.0,0.0
44,2022-04-23 15:12:14.400,1,47,11,7,12,1,White,5,0,L,STRONG-Black,Nitrile,Glove,Middle,A,3.2,2,40,20220423_151214.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fb72051cf-7493-9cfa-2097-39e873d8c0b6-20220423_151214.jpg?Expires=1680482401209&KeyName=labelbox-assets-key-3&Signature=gD0unmcrceXUipJFZSivULXpZSk,cl2clgndv5yfj0zcaaigk4dg2,1,0,0.0,False,2022-04-24T01:12:47.000Z,2022-04-24T01:12:48.000Z,25.001,ryerrabelli@gmail.com,-1.0,-1.0,,164.0,254.0,951.0,2260.0,0.38113207547169814,0.04150943396226414
45,2022-04-23 15:12:18.720,1,48,11,7,12,1,White,5,0,L,STRONG-Black,Nitrile,Glove,Middle,A,3.2,3,80,20220423_151219.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fc44e61a2-ef69-5a90-a289-b5303bddbaf9-20220423_151219.jpg?Expires=1680482401209&KeyName=labelbox-assets-key-3&Signature=R4XvzZQs0HMoPxff-rxxOTHHCfI,cl2clkmoa4wjz0zbxd6ge2i1e,1,0,0.0,False,2022-04-24T01:14:13.000Z,2022-04-24T01:14:35.000Z,1.091,ryerrabelli@gmail.com,-1.0,-1.0,,105.0,230.0,979.0,2258.0,0.6037735849056604,0.13207547169811318
46,2022-04-23 15:12:23.040,1,49,11,7,12,1,White,5,0,L,STRONG-Black,Nitrile,Glove,Middle,A,3.2,4,120,20220423_151223.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F851a797d-1f41-306a-e162-8356d80436f3-20220423_151223.jpg?Expires=1680482401210&KeyName=labelbox-assets-key-3&Signature=iatH3bD9Ou0cRr_CAcPdcmnmD30,cl2clkmud60150zah249z78tq,1,0,0.0,False,2022-04-24T01:14:35.000Z,2022-04-24T01:15:03.000Z,2.744,ryerrabelli@gmail.com,-1.0,-1.0,,70.0,207.0,995.0,2259.0,0.7358490566037736,0.21886792452830184
47,2022-04-23 15:12:28.224,1,50,11,7,12,1,White,5,0,L,STRONG-Black,Nitrile,Glove,Middle,A,3.2,5,160,20220423_151228.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F6a9bdd25-9906-52f4-622e-8cbd1616f286-20220423_151228.jpg?Expires=1680482401210&KeyName=labelbox-assets-key-3&Signature=lbTm0SchGan3Ib_nsb8L1Se1K_A,cl2clky3a60t30zambxge5uum,1,0,0.0,False,2022-04-24T01:15:03.000Z,2022-04-24T01:15:42.000Z,2.029,ryerrabelli@gmail.com,-1.0,-1.0,,47.0,190.0,1005.0,2256.0,0.8226415094339623,0.28301886792452835
48,2022-04-23 15:12:36.000,1,51,11,7,12,1,White,5,0,L,STRONG-Black,Nitrile,Glove,Middle,A,3.2,6,200,20220423_151236.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fac393718-2af2-d751-c3a4-8eb0b8b22a34-20220423_151236.jpg?Expires=1680482401210&KeyName=labelbox-assets-key-3&Signature=BhsSleYb5nm0MX3_pLOotOOjXaE,cl2cllenx5yjq0zcahk1jabvp,1,0,0.0,False,2022-04-24T01:15:41.000Z,2022-04-24T01:16:28.000Z,1.107,ryerrabelli@gmail.com,-1.0,-1.0,,32.0,167.0,1012.0,2260.0,0.879245283018868,0.369811320754717
49,2022-04-23 15:23:56.832,1,52,12,8,13,1,White,5,0,M,STRONG-Black,Nitrile,Glove,Two,A,5.2,1,0,20220423_152357.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F187e3bf4-edf5-583e-0fef-eebfc7230e4d-20220423_152357.jpg?Expires=1680482401210&KeyName=labelbox-assets-key-3&Signature=wSswJoDkYK7EShuoMUpBTkFbc_c,cl2clm18m4wl00zbx6di5a31i,1,0,0.0,False,2022-04-24T01:16:28.000Z,2022-04-24T01:16:45.000Z,1.177,ryerrabelli@gmail.com,-1.0,-1.0,,234.0,312.0,914.0,2260.0,0.0,0.0
50,2022-04-23 15:24:04.608,1,53,12,8,13,1,White,5,0,M,STRONG-Black,Nitrile,Glove,Two,A,5.2,2,40,20220423_152405.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Ff63b9072-bdec-83a4-7f50-a84e0597830a-20220423_152405.jpg?Expires=1680482401214&KeyName=labelbox-assets-key-3&Signature=Bsuoe1pR2QNbQZvZS1l-TmCvb7w,cl2clmu2m60hz0zdfa56tcl2g,1,0,0.0,False,2022-04-24T01:16:44.000Z,2022-04-24T01:17:08.000Z,2.799,ryerrabelli@gmail.com,-1.0,-1.0,,123.0,306.0,954.0,2267.0,0.47435897435897434,0.019230769230769273
51,2022-04-23 15:24:09.792,1,54,12,8,13,1,White,5,0,M,STRONG-Black,Nitrile,Glove,Two,A,5.2,3,80,20220423_152410.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fd85def89-bbe1-8a19-5158-428157e3e87f-20220423_152410.jpg?Expires=1680482401215&KeyName=labelbox-assets-key-3&Signature=4BpDOJrmvrSuR0HX5If4WtA80_k,cl2clntwv60ux0zamdotq8kn4,1,0,0.0,False,2022-04-24T01:17:07.000Z,2022-04-24T01:17:35.000Z,4.585,ryerrabelli@gmail.com,-1.0,-1.0,,68.0,291.0,980.0,2266.0,0.7094017094017093,0.06730769230769229
52,2022-04-23 15:24:27.072,1,55,12,8,13,1,White,5,0,M,STRONG-Black,Nitrile,Glove,Two,A,5.2,4,120,20220423_152427.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F4191393f-5a94-e653-710d-06cba2f47d8b-20220423_152427.jpg?Expires=1680482401215&KeyName=labelbox-assets-key-3&Signature=djJvYg-yXziHdNm210pw-VEnGt4,cl2clo6on60iu0zdf83qcccg9,1,0,0.0,False,2022-04-24T01:17:34.000Z,2022-04-24T01:18:03.000Z,3.216,ryerrabelli@gmail.com,-1.0,-1.0,,34.0,270.0,995.0,2267.0,0.8547008547008547,0.13461538461538458
53,2022-04-23 15:24:32.256,1,56,12,8,13,1,White,5,0,M,STRONG-Black,Nitrile,Glove,Two,A,5.2,5,160,20220423_152432.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fabe27fc4-4663-9f21-77b1-3d22aa869c6e-20220423_152432.jpg?Expires=1680482401215&KeyName=labelbox-assets-key-3&Signature=jTcnGS9GmyPit4XSBBK4XltvO8Q,cl2clopwm64v110cd7ogw464w,1,0,0.0,False,2022-04-24T01:18:03.000Z,2022-04-24T01:18:29.000Z,0.201,ryerrabelli@gmail.com,-1.0,-1.0,,16.0,253.0,1003.0,2268.0,0.9316239316239316,0.1891025641025641
54,2022-04-23 15:24:36.576,1,57,12,8,13,1,White,5,0,M,STRONG-Black,Nitrile,Glove,Two,A,5.2,6,200,20220423_152437.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F85a4c704-edbb-5b5e-fc0b-e69564cbd2e6-20220423_152437.jpg?Expires=1680482401215&KeyName=labelbox-assets-key-3&Signature=k0O2SVmY5BCmIzuiw9GHBOskhw8,cl2clp94x4wnr0zbxfnwuhj3s,1,0,0.0,False,2022-04-24T01:18:28.000Z,2022-04-24T01:19:17.000Z,2.492,ryerrabelli@gmail.com,-1.0,-1.0,,3.0,237.0,1007.0,2266.0,0.9871794871794872,0.24038461538461542
55,2022-04-23 15:31:38.208,1,60,15,6,16,2,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.7,1,0,20220423_153138.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fe37bfec7-9137-6fb3-da94-a64d71a430a3-20220423_153138.jpg?Expires=1680482401215&KeyName=labelbox-assets-key-3&Signature=4v_yP6EIPfc_24OP0jRu5cY7INA,cl2clpvas60xa0zam3ufmf86n,1,0,0.0,False,2022-04-24T01:19:16.000Z,2022-04-24T01:19:54.000Z,1.98,ryerrabelli@gmail.com,-1.0,-1.0,,344.0,150.0,863.0,2334.0,0.0,0.0
56,2022-04-23 15:31:48.576,1,61,15,6,16,2,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.7,2,40,20220423_153149.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fcc57f4db-1277-8027-04fa-33710a4b7359-20220423_153149.jpg?Expires=1680482401215&KeyName=labelbox-assets-key-3&Signature=xTuVFcQtels8zxuED2M4nDiMkjY,cl2clqf1u68gc0zccecbu003w,1,0,0.0,False,2022-04-24T01:19:54.000Z,2022-04-24T01:20:21.000Z,1.111,ryerrabelli@gmail.com,-1.0,-1.0,,188.0,205.0,944.0,2263.0,0.4534883720930233,-0.3666666666666667
57,2022-04-23 15:31:52.896,1,62,15,6,16,2,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.7,3,80,20220423_153153.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fe650325e-3243-4bf8-e9fa-417b820c61b2-20220423_153153.jpg?Expires=1680482401215&KeyName=labelbox-assets-key-3&Signature=SoCtYLFSKA1j33d4tKGUgLAYTAg,cl2clrfwm62q30zagawj57p3j,1,0,0.0,False,2022-04-24T01:20:20.000Z,2022-04-24T01:20:49.000Z,3.604,ryerrabelli@gmail.com,-1.0,-1.0,,126.0,178.0,978.0,2261.0,0.6337209302325582,-0.18666666666666676
58,2022-04-23 15:32:06.720,1,63,15,6,16,2,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.7,4,120,20220423_153207.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F7cdc8d5b-220f-d43f-f0dc-eca37f797186-20220423_153207.jpg?Expires=1680482401215&KeyName=labelbox-assets-key-3&Signature=KfzP2N8azzwzFhL28eCc8RzIPaY,cl2cls8py4wrl0zbx3q4l0xn9,1,0,0.0,False,2022-04-24T01:20:49.000Z,2022-04-24T01:21:22.000Z,2.326,ryerrabelli@gmail.com,-1.0,-1.0,,40.0,182.0,1040.0,2261.0,0.8837209302325582,-0.21333333333333337
59,2022-04-23 15:32:11.904,1,64,15,6,16,2,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.7,5,160,20220423_153212.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F95141d3e-00e4-25c3-f126-3172f8556628-20220423_153212.jpg?Expires=1680482401216&KeyName=labelbox-assets-key-3&Signature=ZYNykucAbWGziizv9tTR70-ciK4,cl2clst4u62rj0zagbpyk2ao1,1,0,0.0,False,2022-04-24T01:21:22.000Z,2022-04-24T01:22:07.000Z,4.842,ryerrabelli@gmail.com,-1.0,-1.0,,20.0,163.0,1047.0,2262.0,0.9418604651162791,-0.08666666666666667
60,2022-04-23 15:32:17.952,1,65,15,6,16,2,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.7,6,200,20220423_153218.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fc9ea9218-f273-f64c-e48e-7c232924bfbb-20220423_153218.jpg?Expires=1680482401216&KeyName=labelbox-assets-key-3&Signature=Dz3mN8S2FgT2UGCP_ur02B087DE,cl2cltfha610y0zam07zf0cap,1,0,0.0,False,2022-04-24T01:22:07.000Z,2022-04-24T01:22:56.000Z,3.231,ryerrabelli@gmail.com,-1.0,-1.0,,5.0,149.0,1053.0,2258.0,0.9854651162790697,0.00666666666666671
61,2022-04-23 15:34:12.000,1,66,16,7,17,2,White,5,0,L,STRONG-Black,Nitrile,Glove,Middle,A,3.0,1,0,20220423_153412.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fee19e792-230e-9fa3-aea3-53cc7b7440fc-20220423_153412.jpg?Expires=1680482401216&KeyName=labelbox-assets-key-3&Signature=t0VYLaXQQ1LUt9MJZZeaGC9psxg,cl2clu4na4wsp0zbxe42nf406,1,0,0.0,False,2022-04-24T01:22:56.000Z,2022-04-24T01:23:16.000Z,4.527,ryerrabelli@gmail.com,-1.0,-1.0,,274.0,245.0,922.0,2260.0,0.0,0.0
62,2022-04-23 15:34:17.184,1,67,16,7,17,2,White,5,0,L,STRONG-Black,Nitrile,Glove,Middle,A,3.0,2,40,20220423_153417.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fe2dc12b6-a818-bdbc-3345-c1a832d82501-20220423_153417.jpg?Expires=1680482401216&KeyName=labelbox-assets-key-3&Signature=1z6zH5SW-H6XopzoEL0k4pFRJLI,cl2clv3rk62tm0zag2c0gagx1,1,0,0.0,False,2022-04-24T01:23:16.000Z,2022-04-24T01:23:32.000Z,0.527,ryerrabelli@gmail.com,-1.0,-1.0,,208.0,224.0,961.0,2262.0,0.24087591240875916,0.08571428571428574
63,2022-04-23 15:34:22.368,1,68,16,7,17,2,White,5,0,L,STRONG-Black,Nitrile,Glove,Middle,A,3.0,3,80,20220423_153422.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Faa366c17-a88c-68a2-d906-7a4ac5ecf48e-20220423_153422.jpg?Expires=1680482401216&KeyName=labelbox-assets-key-3&Signature=yKWzgaeUlTCzHIRMFypGVd5hdc4,cl2clw57060qf0zdfe6j06br0,1,0,0.0,False,2022-04-24T01:23:31.000Z,2022-04-24T01:24:19.000Z,1.892,ryerrabelli@gmail.com,-1.0,-1.0,,155.0,196.0,989.0,2261.0,0.43430656934306566,0.19999999999999996
64,2022-04-23 15:34:25.824,1,69,16,7,17,2,White,5,0,L,STRONG-Black,Nitrile,Glove,Middle,A,3.0,4,120,20220423_153426.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F4f5f8c1d-e4f3-09c3-3cd0-fa3d727f7844-20220423_153426.jpg?Expires=1680482401217&KeyName=labelbox-assets-key-3&Signature=SZ3N_zyD8vpA-yMgjJy6f2yFpxQ,cl2clwkkf68kr0zccb409dv22,1,0,0.0,False,2022-04-24T01:24:19.000Z,2022-04-24T01:24:33.000Z,3.941,ryerrabelli@gmail.com,-1.0,-1.0,,122.0,172.0,1004.0,2262.0,0.5547445255474452,0.2979591836734694
65,2022-04-23 15:34:30.144,1,70,16,7,17,2,White,5,0,L,STRONG-Black,Nitrile,Glove,Middle,A,3.0,5,160,20220423_153430.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fb6cfe46d-de77-779d-4b98-831688d659e0-20220423_153430.jpg?Expires=1680482401217&KeyName=labelbox-assets-key-3&Signature=2QlhWh91q_li2hOJkK23I0gJZKI,cl2clwwqw60ag0zahb9ft1455,1,0,0.0,False,2022-04-24T01:24:33.000Z,2022-04-24T01:24:54.000Z,0.611,ryerrabelli@gmail.com,-1.0,-1.0,,96.0,151.0,1014.0,2259.0,0.6496350364963503,0.38367346938775515
66,2022-04-23 15:34:33.600,1,71,16,7,17,2,White,5,0,L,STRONG-Black,Nitrile,Glove,Middle,A,3.0,6,200,20220423_153434.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fc0e82d54-f5a6-bb86-a5d1-62be5305e8ff-20220423_153434.jpg?Expires=1680482401217&KeyName=labelbox-assets-key-3&Signature=qcoskg4LBcpiV8IpUkQAVb_bgAI,cl2clxx6y4wvy0zbxeyeb0u37,1,0,0.0,False,2022-04-24T01:24:54.000Z,2022-04-24T01:25:36.000Z,0.767,ryerrabelli@gmail.com,-1.0,-1.0,,76.0,131.0,1026.0,2255.0,0.7226277372262774,0.4653061224489796
67,2022-04-23 15:38:46.752,1,72,17,8,18,2,White,5,0,M,STRONG-Black,Nitrile,Glove,Two,A,5.1,1,0,20220423_153847.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F28ba6856-100a-a7ec-8d42-7ab9fab866de-20220423_153847.jpg?Expires=1680482401217&KeyName=labelbox-assets-key-3&Signature=NGXj8ag_lWO-a02rKpxhLtk_eng,cl2cly87u4ww80zbxbbpu0iet,1,0,0.0,False,2022-04-24T01:25:35.000Z,2022-04-24T01:25:53.000Z,1.606,ryerrabelli@gmail.com,-1.0,-1.0,,154.0,317.0,952.0,2268.0,0.0,0.0
68,2022-04-23 15:38:57.120,1,73,17,8,18,2,White,5,0,M,STRONG-Black,Nitrile,Glove,Two,A,5.1,2,40,20220423_153857.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F2c7ae321-3577-3a52-1a79-0a76d3ebb634-20220423_153857.jpg?Expires=1680482401217&KeyName=labelbox-assets-key-3&Signature=I4dn0lyEJUYwp0hvd-xo2mG4Yp4,cl2clyom04wwi0zbx95n98l2b,1,0,0.0,False,2022-04-24T01:25:52.000Z,2022-04-24T01:26:10.000Z,0.868,ryerrabelli@gmail.com,-1.0,-1.0,,65.0,306.0,1002.0,2266.0,0.577922077922078,0.034700315457413256
69,2022-04-23 15:39:00.576,1,74,17,8,18,2,White,5,0,M,STRONG-Black,Nitrile,Glove,Two,A,5.1,3,80,20220423_153901.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F7931b8d5-4b95-c779-012d-556c4b79b59e-20220423_153901.jpg?Expires=1680482401217&KeyName=labelbox-assets-key-3&Signature=zxdZB6m9RLMJgWPqoy69gEzlhz0,cl2clzkil62w90zag1a990iku,1,0,0.0,False,2022-04-24T01:26:09.000Z,2022-04-24T01:26:32.000Z,1.465,ryerrabelli@gmail.com,-1.0,-1.0,,28.0,281.0,1027.0,2261.0,0.8181818181818181,0.11356466876971605
70,2022-04-23 15:39:04.032,1,75,17,8,18,2,White,5,0,M,STRONG-Black,Nitrile,Glove,Two,A,5.1,4,120,20220423_153904.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fe490c403-2cf5-b877-9eb9-3d86b93f341e-20220423_153904.jpg?Expires=1680482401217&KeyName=labelbox-assets-key-3&Signature=DDTiwL7GYcg2jT77f8DP1OKbpt8,cl2clzy8p68ns0zcchenx4hb1,1,0,0.0,False,2022-04-24T01:26:31.000Z,2022-04-24T01:27:20.000Z,2.563,ryerrabelli@gmail.com,-1.0,-1.0,,6.0,257.0,1036.0,2268.0,0.961038961038961,0.18927444794952686
71,2022-04-23 15:39:08.352,1,76,17,8,18,2,White,5,0,M,STRONG-Black,Nitrile,Glove,Two,A,5.1,5,160,20220423_153908.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F312f3fb5-1dae-d390-5249-f92c94324d5f-20220423_153908.jpg?Expires=1680482401218&KeyName=labelbox-assets-key-3&Signature=b5zoOhINzqnVVPSGiXPViRn5CdM,cl2cm0apr68nv0zccb29le6cq,1,0,0.0,False,2022-04-24T01:27:19.000Z,2022-04-24T01:27:51.000Z,0.645,ryerrabelli@gmail.com,-1.0,-1.0,,1.0,239.0,1042.0,2271.0,0.9935064935064936,0.24605678233438488
72,2022-04-23 15:39:11.808,1,77,17,8,18,2,White,5,0,M,STRONG-Black,Nitrile,Glove,Two,A,5.1,6,200,20220423_153912.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F6cc661d0-9307-830a-73f6-e41286bedad1-20220423_153912.jpg?Expires=1680482401218&KeyName=labelbox-assets-key-3&Signature=DmvfxsiFGzc-THCtbEN5ByHTyXc,cl2cm0rj84wxt0zbx34h56i8q,1,0,0.0,False,2022-04-24T01:27:50.000Z,2022-04-24T01:28:20.000Z,3.895,ryerrabelli@gmail.com,-1.0,-1.0,,0.0,224.0,1041.0,2268.0,1.0,0.2933753943217665
73,2022-04-23 15:41:55.104,1,78,18,6,19,3,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.75,1,0,20220423_154155.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F89f00865-e062-0979-c9b8-304e9afa6f44-20220423_154155.jpg?Expires=1680482401218&KeyName=labelbox-assets-key-3&Signature=7bp58_R7D0nU8TN4k72PXxPUIyM,cl2cm1shv60fz0zah7e8t60rq,1,0,0.0,False,2022-04-24T01:28:19.000Z,2022-04-24T01:28:38.000Z,2.879,ryerrabelli@gmail.com,-1.0,-1.0,,280.0,240.0,861.0,2272.0,0.0,0.0
74,2022-04-23 15:42:00.288,1,79,18,6,19,3,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.75,2,40,20220423_154200.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F61ad6a27-04ff-36a6-40a5-d16b497cf95a-20220423_154200.jpg?Expires=1680482401218&KeyName=labelbox-assets-key-3&Signature=Cn0n6mMfLJtBQTOSSRyGPrkl278,cl2cm2geb4wz20zbx65sl11sv,1,0,0.0,False,2022-04-24T01:28:38.000Z,2022-04-24T01:28:51.000Z,2.892,ryerrabelli@gmail.com,-1.0,-1.0,,233.0,233.0,889.0,2265.0,0.16785714285714282,0.029166666666666674
75,2022-04-23 15:42:02.880,1,80,18,6,19,3,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.75,3,80,20220423_154203.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F2d901a53-3e32-4f43-9883-6ee3f7d365b5-20220423_154203.jpg?Expires=1680482401218&KeyName=labelbox-assets-key-3&Signature=8d4G-oJXTIt_ESLs_vpB-X-hCz8,cl2cm32x9656y10cdgjdnhswr,1,0,0.0,False,2022-04-24T01:28:51.000Z,2022-04-24T01:29:12.000Z,0.222,ryerrabelli@gmail.com,-1.0,-1.0,,175.0,202.0,923.0,2268.0,0.375,0.15833333333333333
76,2022-04-23 15:42:07.200,1,81,18,6,19,3,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.75,4,120,20220423_154207.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fcc7637f2-5ea1-8a38-d9db-923a30ec7c04-20220423_154207.jpg?Expires=1680482401218&KeyName=labelbox-assets-key-3&Signature=l_uyPSia-vmM38gwimPDbN_dSpY,cl2cm3h0g5yyv0zca6wlzc9l1,1,0,0.0,False,2022-04-24T01:29:11.000Z,2022-04-24T01:29:32.000Z,0.243,ryerrabelli@gmail.com,-1.0,-1.0,,134.0,177.0,942.0,2269.0,0.5214285714285714,0.26249999999999996
77,2022-04-23 15:42:10.656,1,82,18,6,19,3,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.75,5,160,20220423_154211.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fc1e89069-9600-b53d-d2db-295a32032806-20220423_154211.jpg?Expires=1680482401219&KeyName=labelbox-assets-key-3&Signature=bfsogIvy_IgKovqpA920MCqpjzs,cl2cm3r6n5yyz0zcabt6tbytp,1,0,0.0,False,2022-04-24T01:29:32.000Z,2022-04-24T01:29:54.000Z,0.962,ryerrabelli@gmail.com,-1.0,-1.0,,108.0,159.0,954.0,2264.0,0.6142857142857143,0.3375
78,2022-04-23 15:42:14.976,1,83,18,6,19,3,White,5,0,S,STRONG-Black,Nitrile,Glove,Middle,A,2.75,6,200,20220423_154215.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2F636283aa-e771-bf5d-96d7-7fefd7819db8-20220423_154215.jpg?Expires=1680482401219&KeyName=labelbox-assets-key-3&Signature=fht_tdkgXX7DeXWILzXr5zP4Szs,cl2cm471s61a10zamdjb67lh0,1,0,0.0,False,2022-04-24T01:29:53.000Z,2022-04-24T01:30:09.000Z,0.333,ryerrabelli@gmail.com,-1.0,-1.0,,85.0,139.0,962.0,2268.0,0.6964285714285714,0.4208333333333333
79,2022-04-23 15:44:40.128,1,84,19,7,20,3,White,5,0,L,STRONG-Black,Nitrile,Glove,Middle,A,3.2,1,0,20220423_154440.jpg,y,,https://storage.labelbox.com/cl2ceiao35hbj0zahefxyfyll%2Fa3d818c9-6efd-45cf-ff0f-df96c64cf96a-20220423_154440.jpg?Expires=1680482401219&KeyName=labelbox-assets-key-3&Signature=fUG-XBIEA8_74FG-2F3Wx3Bkwp8,cl2cm4mwm658j10cdbscggdyu,1,0,0.0,False,2022-04-24T01:30:09.000Z,2022-04-24T01:30:39.000Z,4.21,ryerrabelli@gmail.com,-1.0,-1.0,,270.0,246.0,851.0,2261.0,0.0,0.0
